"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417"
"309",2,0,0,0,0,5,4,2,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,13,2,2,1,2,3,0,5,0,1,9,1,1,2,7,5,2,12,15,9,1,5,10,2,0,0,0,4,9,7,5,16,7,5,0,9,1,0,16,1,7,5,6,29,32,0,12,27,14,34,0,1,2,0,10,0,8,2,49,0,0,7,4,5,2,2,1,0,0,3,9,5,21,13,7,1,2,14,0,3,0,0,0,2,4,1,0,28,16,30,25,1,17,3,7,0,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,5,0,1,2,2,4,2,0,1,9,4,2,0,10,1,7,0,2,7,2,4,0,0,119,5,0,0,0,8,0,0,0,0,62,1,0,2,0,3,12,1,4,0,14,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,110,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,4,0,1,0,3,2,1,0,1,0,0,31,38,2,0,1,2,1,0,16,15,1,4,2,2,1,0,3,0,2,3,0,1,1,5,3,0,1,0,0,0,3,2,1,2,11,46,2,0,7,5,14,0,9,0,1,12,0,1,0,6,2,0,3,1,5,10,3,0,0,2,18,0,3,9,0,0,0,0,1,6,0,1,1,6,0,0,1,2,2,7,6,13,2,1,0,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,1,2,0,1,3,0,0,0,1,4,2,5,0,1,1,5,14,0,19,0,26,34,7,17,48,12,12,10,50,7,11,40,1,9,22,2,1,19,111,2,18,5,13,49,9,11,8,2,3,73,12,2,0,4,39,4,31,0,49,10,4,11,30,0,0,0,1,16,0,2,14,3,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,25,2,5,4,10,2,6,46,2,17,2,1,4,26,0,0,16,51,1,2,6,0,28,1,0,3,1,0,10,6,0,0,0,0,6,20,0,7,3,1,8,4,0,0,0,0,3,0,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,5,9,18,4,0,0,1,0,4,0,2,0,6,0,1,0,1,2,4,16,7,2,9,14,6,3,1,3,1,0,5,5,8,3,0,3,20,6,0,0,0,8,3,2,49,0,3,0,20,45,2,32,1,4,4,0,0,0,0,1,23,1,12,1,2,2,5,1,3,6,1,0,10,1,3,2,1,7,0,2,0,0,0,1,2,12,10,14,18,13,5,11,7,6,1,4,1,3,6,6,3,6,15,6,2,1,0,7,0,5,2,8,2,0,2,1,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,0,4,13,3,0,12,0,2,0,0,1,0,0,7,4,8,1,2,4,23,1,0,15,6,0,0,0,1,0,2,1,2,1,2,3,6,0,3,0,3,7,0,9,21,1,1,7,0,0,0,0,1,1,5,0,9,6,17,8,0,3,4,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,6,33,7,6,3,0,2,3,1,1,1,11,0,2,0,0,0,0,3,1,0,0,6,4,5,8,8,1,1,0,7,2,18,0,0,1,6,1,2,7,11,1,0,1,3,6,0,0,0,11,9,5,16,2,14,38,0,0,0,0,5,0,0,22,3,6,5,12,2,4,9,8,0,31,0,1,5,0,7,0,4,0,0,0,1,8,2,19,7,3,2,6,2,5,1,1,2,4,1,19,4,0,1,13,6,2,0,1,0,1,21,8,4,1,12,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,5,1,3,2,24,2,0,3,15,0,2,1,0,1,0,10,4,2,11,0,3,7,15,4,1,34,0,3,2,2,11,2,2,8,7,13,4,23,2,1,11,3,3,4,2,10,7,4,6,12,9,0,0,1,3,4,8,0,2,18,13,3,0,6,6,1,1,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,2,0,0,5,10,9,10,0,1,1,0,2,0,1,3,5,0,0,0,3,2,5,5,4,2,9,6,10,5,1,1,0,0,5,1,1,4,6,1,3,4,1,4,0,1,2,0,9,1,2,0,9,54,1,19,6,14,6,0,4,0,3,2,2,0,7,3,3,14,11,0,8,9,0,3,8,1,1,9,0,8,3,16,0,0,0,2,19,3,30,9,2,4,4,1,25,26,0,8,1,0,1,2,1,1,7,4,1,2,0,5,3,24,5,1,2,1,0,2,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,4,2,2,10,5,6,21,1,2,11,0,0,5,2,1,0,3,5,12,27,1,2,6,34,1,1,48,9,2,1,1,1,0,6,11,11,6,14,23,11,7,11,4,4,20,4,12,24,4,12,24,5,3,0,8,2,1,1,0,9,15,53,4,2,17,13,2,1,14,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,2,0,0,1,7,3,3,5,0,0,0,0,18,1,0,2,4,0,0,0,1,0,5,0,11,1,12,5,1,3,0,16,0,1,7,23,4,1,1,0,2,1,14,0,13,1,0,1,6,0,0,0,4,8,3,4,6,19,2,3,0,0,6,0,1,1,10,1,14,5,4,0,12,9,5,0,0,1,1,1,0,6,0,6,0,0,1,6,1,19,6,5,1,2,21,6,18,14,0,1,0,0,3,3,1,2,5,1,4,1,1,4,1,15,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,8,3,3,6,2,7,4,1,5,4,0,1,6,2,10,0,3,17,2,11,0,3,1,43,10,0,57,4,9,4,8,2,4,13,12,4,22,23,37,4,2,17,7,23,12,9,71,14,10,3,32,19,2,3,15,9,2,21,0,5,2,3,23,8,25,1,9,3,10,0,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,0,9,5,1,0,0,0,0,1,24,5,21,0,1,0,1,0,0,0,1,1,1,3,11,9,6,2,1,0,2,0,1,1,2,6,7,4,1,1,1,7,1,2,0,1,1,0,0,2,0,3,0,0,0,2,1,2,16,0,0,0,4,3,5,13,1,1,0,0,0,0,1,0,1,0,4,0,0,1,0,13,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,3,0,0,1,1,0,0,0,8,1,0,3,0,0,3,2,0,5,2,23,7,5,16,4,33,12,8,82,7,44,11,9,5,4,13,3,1,248,22,20,3,6,3,8,4,1,7,5,4,9,1,1,2,8,9,23,0,2,2,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,4,6,0,0,0,0,1,1,5,0,0,0,1,0,1,1,0,1,0,1,1,29,5,10,6,5,2,1,0,1,21,15,0,0,0,1,2,4,5,9,16,0,0,3,4,0,1,0,19,22,5,5,13,25,4,2,0,1,1,0,2,1,5,0,18,9,3,0,7,16,4,0,5,2,1,5,0,32,6,7,0,1,3,10,9,15,24,2,7,0,41,6,39,14,0,8,1,0,3,7,1,2,6,3,5,1,0,2,5,65,13,8,12,0,2,1,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,3,0,0,0,0,0,0,0,0,0,0,6,0,6,2,1,13,2,0,1,1,0,0,10,1,16,0,3,8,1,7,1,14,1,18,17,0,26,19,36,8,21,9,1,26,22,20,48,17,70,42,17,13,24,20,6,31,35,29,39,27,28,38,21,16,10,7,0,28,3,5,12,11,46,23,45,1,9,12,15,1,22,0,0,0,1,14,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,1,0,2,1,1,14,0,0,0,0,0,0,3,0,4,23,0,3,0,4,9,0,0,3,0,0,7,6,1,2,0,2,0,1,2,0,0,12,2,0,4,0,6,0,4,2,0,2,0,6,31,0,3,2,1,2,4,0,0,0,0,1,3,3,5,1,1,0,0,0,5,21,1,4,2,0,0,1,0,0,12,0,0,0,0,2,0,5,2,0,0,1,1,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,8,4,0,2,5,1,0,4,0,0,0,1,8,15,10,3,0,0,7,0,0,16,1,0,0,1,0,0,1,2,0,4,0,1,6,4,1,0,7,21,0,9,17,0,0,9,3,0,0,0,0,3,0,0,2,6,16,4,0,3,17,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,8,2,0,2,2,1,0,0,84,46,2,3,2,0,1,0,12,21,10,14,0,8,0,0,4,0,0,2,0,21,5,20,0,2,6,0,1,1,8,7,3,1,21,4,1,0,28,37,4,0,3,1,2,2,0,10,4,13,5,0,3,3,7,24,12,0,1,0,10,13,7,21,2,0,1,1,4,1,0,0,1,0,0,0,0,2,1,54,14,8,3,23,0,7,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,2,1,2,20,0,10,8,5,17,10,8,11,5,48,3,11,6,2,9,9,6,3,11,23,11,50,11,20,139,1,4,4,7,6,56,2,0,2,4,3,7,12,0,38,4,4,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,9,6,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,6,0,0,1,1,0,0,0,0,1,2,0,2,0,1,8,0,0,10,0,0,7,0,16,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,7,1,15,29,23,7,1,11,6,8,37,4,8,20,1,5,9,1,0,12,8,1,17,13,2,7,8,7,1,3,0,7,11,0,1,2,3,3,12,0,4,8,1,0,5,0,0,0,1,6,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,4,1,4,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,0,7,0,2,3,3,2,0,15,0,0,5,5,0,3,4,0,1,3,10,3,1,0,6,0,1,1,0,0,8,6,5,0,2,9,0,1,0,0,1,0,29,0,4,2,8,7,18,2,1,7,1,1,2,0,0,4,5,1,3,2,0,0,1,1,3,0,7,1,13,0,9,1,10,1,0,5,0,1,0,3,1,1,3,0,0,0,1,1,0,7,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8,0,0,3,0,4,0,1,1,3,0,1,3,0,0,0,2,26,13,1,1,0,1,25,1,0,16,0,2,1,0,1,4,3,6,8,4,2,7,11,1,8,4,4,3,1,27,18,3,1,23,4,1,3,2,12,2,4,1,4,3,5,9,1,10,1,1,3,16,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,0,0,2,0,1,4,0,3,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,52,2,2,2,0,0,4,0,4,0,1,5,1,1,0,0,1,0,2,2,0,15,5,9,0,5,3,2,0,0,27,60,16,3,5,3,25,2,21,15,13,6,1,11,6,0,5,0,2,5,5,8,8,14,9,1,4,3,3,5,1,18,2,0,11,18,5,5,31,27,57,0,8,1,0,2,6,5,4,35,1,3,2,2,3,2,5,8,10,2,6,11,6,3,19,3,4,0,5,1,0,4,3,4,4,3,1,7,11,19,13,20,0,0,7,21,2,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,11,0,2,7,7,9,9,3,1,40,2,4,2,9,0,3,2,0,2,2,6,0,0,21,2,7,3,3,52,4,0,1,1,12,28,3,2,2,0,7,1,4,0,10,2,2,69,1,0,0,0,4,3,0,2,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,6,1,1,2,0,0,0,0,9,10,0,1,0,0,0,1,2,6,2,0,3,8,3,0,0,0,5,13,0,1,3,4,5,0,0,0,1,5,4,0,1,2,8,14,1,0,13,5,3,1,1,1,2,1,0,4,0,3,0,0,1,1,7,4,4,1,1,1,17,4,13,3,0,2,0,2,17,2,1,0,0,0,2,2,0,0,0,5,4,3,1,1,0,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,2,0,0,2,0,0,0,0,15,3,0,1,0,0,13,2,0,5,8,11,5,4,10,4,25,10,9,89,8,21,11,10,23,16,5,13,0,119,15,13,9,7,19,2,6,5,2,2,18,2,1,1,6,11,0,10,0,14,3,7,0,19,0,0,0,1,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
