"","address","lat","lon","para","name","addr","LATITUDE","LONGITUDE","matched","Errors"
"135","1st & L St NW",38.9040117,-77.0467378,"0x89b7b7b711555eaf:0xd68505040476da7e","21 St NW & L St NW","Washington, DC 20037",38.903819,-77.011987,TRUE,3007.12969785823
"136","1st & M St NE",38.876371,-77.005852,"0x89b7b9d6bc56d459:0xb4e0fcbabdfc6fc9","M ST & 1st ST SE (NAVY YARD) sb","Washington, DC 20003",38.905697,-77.005483,TRUE,3261.05880003933
"137","1st & M St SE",38.876371,-77.005852,"0x89b7b9d6bc56d459:0xb4e0fcbabdfc6fc9","M ST & 1st ST SE (NAVY YARD) sb","Washington, DC 20003",38.876893,-77.006072,TRUE,61.0881643654782
"138","1st & N St SE",38.876371,-77.005852,"0x89b7b9d6bc56d459:0xb4e0fcbabdfc6fc9","M ST & 1st ST SE (NAVY YARD) sb","Washington, DC 20003",38.875023,-77.005754,TRUE,150.130643095293
"139","1st & O St NW",38.896217,-77.012695,"0x89b7b789adce811d:0x95eb4afa35feb5fc","E St NW & 1 St NW","Washington, DC 20001",38.908643,-77.012365,TRUE,1382.00321555158
"140","1st & Q St SW",38.8708239,-77.0119152,"0x89b7b762ed609d25:0x22922d75614f8a2d","Capital Bikeshare: 1st & Q St SW","Washington, DC 20024",38.870824,-77.011915,TRUE,0.0205774933010864
"141","1st & Rhode Island Ave NW",38.915703,-77.012652,"0x89b7b7f84fa15f9d:0xa67f62b3c02ec309","Rhode Island Av NW & 1 St NW","Washington, DC 20001",38.915417,-77.012289,TRUE,44.6954573949559
"142","1st & S Capitol St SE / Oxon Run Trail",38.8237629,-77.005642,"0x89b7ba0b9a3e58df:0x2d3025c0aad5c87f","1st St SW & South Capitol St SE","Washington, DC 20032",38.824481,-77.005497,TRUE,80.8310537807445
"143","1st & Washington Hospital Center NW",38.9292248,-77.0144978,"0x89b7c80134d0d809:0x6ad334db95f26912","MedStar Washington Hospital Center","110 Irving St NW, Washington, DC 20010",38.928743,-77.012457,TRUE,184.482190364798
"144","1st St & Potomac Ave SE",38.8720245,-77.0059124,"0x89b7b9d9e06803a1:0x590b40b9edfa0736","Potomac Ave SE & 1st St SE","Washington, DC 20003",38.871841,-77.00591,TRUE,20.4053268401382
"145","20th & Columbia Rd NW",38.9178767,-77.0455363,"0x89b7b7d005a1136f:0xa6e33c1974cdc034","Columbia Rd NW & 20th St NW","Washington, DC 20009",38.9178767,-77.0455363,FALSE,0
"146","20th & Crystal Dr",38.8561067,-77.0493209,"0x89b7b72f5e1a916f:0xf33d2a5c1f3a7554","Crystal Dr & 20th St S","Arlington, VA 22202",38.8561067,-77.0493209,FALSE,0
"147","20th & E St NW",38.8959524,-77.0449133,"0x89b7b7a55f649c91:0x216b9ada80bd3b5f","E St NW & 20th St NW","Washington, DC 20006",38.8963,-77.045,TRUE,39.3728900863424
"148","20th & L St NW",38.9037376,-77.0449002,"0x89b7b7b9df3a9325:0xbb6c7ac4b54825c9","L St NW & 20th St NW","Washington, DC 20036",38.903584,-77.044789,TRUE,19.603596129148
"149","20th & O St NW / Dupont South",38.9085788,-77.0448961,"0x89b7b7c7e111511b:0xc99a9c794d4c428","20th St NW & O St NW","Washington, DC 20036",38.908905,-77.04478,TRUE,37.6371881470496
"150","20th St & Columbia Rd NW",38.9178767,-77.0455363,"0x89b7b7d005a1136f:0xa6e33c1974cdc034","Columbia Rd NW & 20th St NW","Washington, DC 20009",38.918103,-77.045469,TRUE,25.8282431850702
"151","20th St & Florida Ave NW",38.9151186,-77.0449218,"0x89b7b7c57fd73801:0x4b2627797ba78074","Florida Ave NW & 20th St NW","Washington, DC 20009",38.9154,-77.0446,TRUE,41.883531475073
"152","20th St & Virginia Ave NW",38.8945957,-77.0451503,"0x89b7b7af81ba6055:0x487105085a3283df","Virginia Ave NW & 20th St NW","Washington, DC 20006",38.894722,-77.045128,TRUE,14.175903249974
"153","21st & E St NW",38.8960324,-77.0466844,"0x89b7b7afc0c3fe1f:0x578e699d83474309","E St NW & 21st St NW","Washington, DC 20037",38.896114,-77.046615,TRUE,10.881189625898
"154","21st & I St NW",38.9007048,-77.0466476,"0x89b7b7b0ec5d6257:0x59922ac5a344da7d","21st St NW & I St NW","Washington, DC 20006",38.900711,-77.046449,TRUE,17.1998373443027
"155","21st & M St NW",38.9056343,-77.0466459,"0x89b7b7b7bc956fbf:0xe69e6ef124ca50eb","21st St NW & M St NW","Washington, DC 20036",38.9056343,-77.0466459,FALSE,0
"156","21st NW & E St NW",38.8960324,-77.0466844,"0x89b7b7afc0c3fe1f:0x578e699d83474309","E St NW & 21st St NW","Washington, DC 20037",38.8960324,-77.0466844,FALSE,0
"157","21st St & Constitution Ave NW",38.8921107,-77.0466733,"0x89b7b7af34b7363d:0x626ad92f705cd12d","21st St NW & Constitution Ave. NW","Washington, DC 20551",38.8921107,-77.0466733,FALSE,0
"158","21st St & G st NW",38.8983462,-77.0466576,"0x89b7b7b03f23dc8d:0xdff7b30e2c1264a","21st St NW & G St NW","Washington, DC 20052",38.898302,-77.046913,TRUE,22.6418522476585
"159","21st St & N Pierce St",38.8997397,-77.0772045,"0x89b7b65d24eae379:0x9cf5eab4b1cbf602","N Pierce St & 21st Ct N","Arlington, VA 22209",38.898984,-77.078317,TRUE,127.7870082337
"160","21st St & Pennsylvania Ave NW",38.901323,-77.0466507,"0x89b7b7b0c13ecc95:0x444d50bb5b0017a8","21st St NW & Pennsylvania Avenue NW","Washington, DC 20006",38.901539,-77.046564,TRUE,25.1626316379982
"161","21st St N & N Pierce St",38.8993852,-77.0771761,"0x89b7b65d184b613d:0x900fdd0977884071","21st St N & N Pierce St","Arlington, VA 22209",38.8993852,-77.0771761,FALSE,0
"162","22nd & H NW (disabled)",38.8999394,-77.0456036,"0x89b7b7ba2d0a6245:0xe6b1bc90326fe9d6","HSC Foundation","2013 H St NW #300, Washington, DC 20006",38.8999394,-77.0456036,FALSE,0
"163","22nd & H St NW",38.8995843,-77.0488388,"0x89b7b7b1a45c66a9:0xb485e8ef8aa50bb0","22nd St NW & H St NW","Washington, DC 20052",38.898925,-77.048852,TRUE,73.3197139717963
"164","22nd & I St NW / Foggy Bottom",38.9007036,-77.0488269,"0x89b7b7b111dd9f55:0x968ee079b0fd4a20","22nd St NW & I St NW","Washington, DC 20037",38.90088,-77.048911,TRUE,20.9213777600046
"165","22nd & P ST NW",38.9096493,-77.0487911,"0x89b7b7c9a4cab3bb:0xf41ed769162183a6","22nd St NW & P St NW","Washington, DC 20037",38.909394,-77.048728,TRUE,28.9083189437174
"166","22nd St & Constitution Ave NW",38.8921184,-77.0488686,"0x89b7b7a933867825:0xde2ad94a7dc32f84","22nd St NW & Constitution Ave. NW","Washington, DC 20037",38.892441,-77.048947,TRUE,36.5075669769655
"167","23rd & Crystal Dr",38.8531752,-77.0495588,"0x89b7b72edc8d8b37:0xbdb5fd14213d3de6","Crystal Dr & 23rd St S","Arlington, VA 22202",38.8531752,-77.0495588,FALSE,0
"168","23rd & E St NW",38.8960389,-77.050119,"0x89b7b7ae722dd993:0xe381e0282bda0e4d","E St NW & 23rd St NW","Washington, DC 20037",38.8960389,-77.050119,FALSE,0
"169","23rd & M St NW",38.9052706,-77.0501148,"0x89b7b7b687857663:0xc47ecc14c74e4ef9","23rd St NW & M St NW","Washington, DC 20037",38.905303,-77.050264,TRUE,13.403571746787
"170","23rd St S & Hayes St",38.853326,-77.059326,"0x89b7b6d689ffd481:0x431f268e74d199cf","23 St S & S Hayes St","Arlington, VA 22202",38.853002,-77.059496,TRUE,38.918657948362
"171","24th & N St NW",38.9072543,-77.0514022,"0x89b7b7b5e57d507b:0x72d3965c13392765","24th St NW & N St NW","Washington, DC 20037",38.9066,-77.05152,TRUE,73.4653974763178
"172","24th & R St NE / National Arboretum",38.91213,-76.9657782,"0x89b7b87fd049cd73:0x97f8e732d5dd08b","United States National Arboretum","3501 New York Ave NE, Washington, DC 20002",38.91263,-76.971923,TRUE,534.557042639071
"173","24th St & Rhode Island Ave NE",38.9310758,-76.972153,"0x89b7c79b3cde50c7:0x1b38143db295a03a","Rhode Island Ave NE & 24th St NE","Washington, DC 20018",38.930774,-76.972851,TRUE,69.0758893729912
"174","25th & S St SE",38.847478,-76.969126,"0x89b7b99cb3056dd7:0x986316877909df5b","25 St SE & #3417","Washington, DC 20020",38.847478,-76.969126,FALSE,0
"175","25th St & Pennsylvania Ave NW",38.9036558,-77.0533055,"0x89b7b7b47cec1b35:0xfd04bb8784156822","Pennsylvania Avenue NW & 25th St NW","Washington, DC 20037",38.903827,-77.053485,TRUE,24.5692927645236
"176","26th & S Clark St",38.850831,-77.051769,"0x89b7b72bef4cd54d:0xf536d01154bb7bf4","26 St S & S Clark St","Arlington, VA 22202",38.850831,-77.051769,FALSE,0
"177","27th & Crystal Dr",38.8482231,-77.0515347,"0x89b7b72b701e5645:0xde945d25dc7ddd6d","Crystal Dr & 27th St S","Arlington, VA 22202",38.8482231,-77.0515347,FALSE,0
"178","28th St & S Meade St",38.909258,-77.057015,"0x89b7b635502ec903:0x4ddf32b21581f687","28 St NW & P St NW","Washington, DC 20007",38.846222,-77.069275,TRUE,7089.1714850826
"179","28th St S & S Meade St",38.8461954,-77.0693577,"0x89b7b1328ccac4e9:0xc98dcf98261370b1","28th St S & S Meade St","Arlington, VA 22206",38.8461954,-77.0693577,FALSE,0
"180","2nd & G St NE",38.9128765,-77.0035823,"0x89b7b81b4be312b1:0x371a89da62cc4fca","2 St NE & R St NE","Washington, DC 20002",38.89967,-77.003666,TRUE,1468.51365823473
"181","2nd & V St SW",38.8646367,-77.0136725,"0x89b7b760fa1211c1:0x6ea6ec1954b7351f","V St SW & 2nd St SW","Washington, DC 20024",38.8646367,-77.0136725,FALSE,0
"182","2nd & V St SW / James Creek Marina",38.86447,-77.0148017,"0x89b7b760f2c76657:0x3511ec49917b0ed1","James Creek Marina","200 V St SW, Washington, DC 20024",38.863743,-77.013814,TRUE,117.676650719151
"183","2nd St & Massachusetts Ave NE",38.8952084,-77.0035147,"0x89b7b82430e645b3:0xde5ceb8af5067714","Massachusetts Ave NE & 2nd St NE","Washington, DC 20002",38.894972,-77.003135,TRUE,42.0805809142025
"184","2nd St & Seaton Pl NE",38.9148308,-77.0035144,"0x89b7b8048df91ae3:0x51885e95adc40eeb","Seaton Pl NE & 2nd St NE","Washington, DC 20002",38.914751,-77.00356,TRUE,9.71089267958604
"185","3000 Connecticut Ave NW / National Zoo",38.9296156,-77.0497844,"0x89b7b7d61dc7f0df:0x9e68ac204b0c1be4","Smithsonian National Zoological Park","3001 Connecticut Ave NW, Washington, DC 20008",38.930282,-77.055599,TRUE,508.393137695645
"186","31st & Water St NW",38.9028878,-77.0653205,"0x89b7b64f1dfb1af1:0xa841b0b5af9e6649","Georgetown Waterfront Park","3303 Water St NW, Washington, DC 20007",38.9028878,-77.0653205,FALSE,0
"187","31st & Woodrow St S",38.8375577,-77.0949834,"0x89b7b15bb976347d:0x27ebe0e250d22dab","S Woodrow St & 31st St S","Arlington, VA 22206",38.8375577,-77.0949834,FALSE,0
"188","31st St & S Woodrow St",38.905284,-77.061624,"0x89b7b64be78674a5:0x56e07864e1e15f5a","M St NW & 31 St NW","Washington, DC 20007",38.837846,-77.093478,TRUE,7989.74636833253
"189","33rd St & Wisconsin Ave NW",38.9124724,-77.0660213,"0x89b7b63709236b1f:0x5e14598a5a17928c","Wisconsin Ave NW & 33rd St NW","Washington, DC 20007",38.912181,-77.066074,TRUE,32.721452581848
"190","34th & Water St NW",38.9038926,-77.0677643,"0x89b7b64f591afc67:0x85de3de8b42090d1","34th St NW & Water St NW","Washington, DC 20007",38.903732,-77.067529,TRUE,27.0827377981815
"191","34th St & Minnesota Ave SE",38.8836413,-76.957522,"0x89b7b8fbc679e22f:0x744689907542d882","Minnesota Ave SE & 34th St SE","Washington, DC 20019",38.883843,-76.957511,TRUE,22.4482174930456
"192","34th St & Wisconsin Ave NW",38.9157609,-77.0677959,"0x89b7b630a7ac4117:0xfcac29a774bb0605","Wisconsin Ave NW & 34th St NW","Washington, DC 20007",38.916442,-77.0682,TRUE,83.4151027254184
"193","36th & Calvert St NW / Glover Park",38.9225492,-77.0708899,"0x89b7b624fd7835e9:0xab0e511e431295a6","36th St NW & Calvert St NW","Washington, DC 20007",38.922581,-77.070334,TRUE,48.2202772111134
"194","37th & Ely Pl SE",38.8833697,-76.9514017,"0x89b7b8e4dd0d8731:0x192152b7a512f6b7","37th St SE & Ely Pl SE","Washington, DC 20019",38.883132,-76.950009,TRUE,123.411656381363
"195","37th & Ely Pl SE / Fort Dupont Ice Arena",38.8828739,-76.949504,"0x89b7b8e459d50039:0x8a9db50a26b4f00a","Fort Dupont Ice Arena","3779 Ely Pl SE, Washington, DC 20019",38.8828739,-76.949504,FALSE,0
"196","37th & O St NW / Georgetown University",38.9076089,-77.0722585,"0x89b7b640ce9f8f6b:0x1c9d6d0554662882","Georgetown University","3700 O St NW, Washington, DC 20057",38.907837,-77.07166,TRUE,57.6641977365468
"197","39th & Calvert St NW / Stoddert",38.922682,-77.077117,"0x89b7b622e6f4f6af:0xe6e6289b69d89ad4","39 Pl NW & Calvert St NW","Washington, DC 20007",38.922649,-77.077271,TRUE,13.8185003862512
"198","39th & Veazey St NW",38.943984,-77.0770374,"0x89b7c9c2f9686ae1:0x1837c31ef4f5b382","39th St NW & Veazey St NW","Washington, DC 20016",38.943837,-77.077078,TRUE,16.7185241279834
"199","39th St & Tunlaw Rd NW",38.9258634,-77.0788933,"0x89b7b6220ede2aff:0x9b1adbfc97132f18","39th St NW & Tunlaw Rd NW","Washington, DC 20007",38.9257,-77.079119,TRUE,26.6705367034024
"200","3rd & D St SE",38.883659,-76.926323,"0x89b7b8ce29cd03a1:0x21eea5afe77e4dee","53 St SE & D St SE","Washington, DC 20019",38.8851,-77.0023,TRUE,6578.19575358827
"201","3rd & Elm St NW",38.9176221,-77.01597,"0x89b7b7f962fd34d9:0x700026f6e4140476","Capital Bikeshare: 3rd & Elm St NW","Washington, DC 20001",38.917622,-77.01597,TRUE,0.0111194924254931
"202","3rd & G St SE",38.881458,-76.99508,"0x89b7b8333178cc65:0x9380526dc8ee2742","8 St SE & G St SE","Washington, DC 20003",38.881185,-77.001828,TRUE,584.891443607036
"203","3rd & H St NE",38.9003026,-77.0016867,"0x89b7b8225640a2a1:0x83b1b461e9fdc59c","H St & 3rd St, NE","Washington, DC 20002",38.900412,-77.001949,TRUE,25.7526813822987
"204","3rd & H St NW",38.8997511,-77.0151646,"0x89b7b78bede8491d:0x4b97e4e06c272f5","3rd St NW & H St NW","Washington, DC 20001",38.899408,-77.015289,TRUE,39.6407285114203
"205","3rd & M St NE",38.9003026,-77.0016867,"0x89b7b8225640a2a1:0x83b1b461e9fdc59c","H St & 3rd St, NE","Washington, DC 20002",38.9003026,-77.0016867,FALSE,0
"206","3rd & M St SE",38.8767509,-77.001419,"0x89b7b9d229c00001:0xa94fb5681150799b","300 M Street SE","300 M St SE, Washington, DC 20003",38.876823,-77.002161,TRUE,64.7296148678953
"207","3rd & N St NE",38.9003026,-77.0016867,"0x89b7b8225640a2a1:0x83b1b461e9fdc59c","H St & 3rd St, NE","Washington, DC 20002",38.907073,-77.002109,TRUE,753.720496604325
"208","3rd & Tingey St SE",38.874712,-77.002753,"0x89b7b9b118726875:0x8b2abb7033edf020","Thompson Washington D.C., by Hyatt","221 Tingey St SE, Washington, DC 20003",38.87501,-77.0024,TRUE,45.0755787319742
"209","3rd & Underwood St NW",38.9689356,-77.016263,"0x89b7c886d29a2ef3:0x95f99dfef81a30c9","Capital Bikeshare: 3rd & Underwood St NW","Washington, DC 20012",38.968935,-77.016263,TRUE,0.0667169559676051
"210","3rd St & Pennsylvania Ave SE",38.8871937,-77.0020422,"0x89b7b82e81e67553:0x3a15e53db171fb19","Pennsylvania Ave. SE & 3rd St SE","Washington, DC 20003",38.887378,-77.001955,TRUE,21.8388362039815
"211","3rd St & Riggs Rd NE",38.9568859,-77.0022424,"0x89b7c7d1040e02c1:0x24aab565fa69ddf5","Riggs Rd NE & 3rd St NE","Washington, DC 20011",38.957463,-77.002239,TRUE,64.1712655915377
"212","40th Ave & Bladensburg Rd",38.9356063,-76.9495115,"0x89b7c76cfb690a25:0x188b203748797919","40th Ave & Bladensburg Rd","Cottage City, MD 20722",38.935388,-76.949287,TRUE,31.0848798049934
"213","41st St & Alabama Ave SE / Fort Davis Rec",38.8691979,-76.9446862,"0x89b7b9193ea9eb8b:0x5604f84b7f1a284d","Fort Davis Recreation Center","1400 41st St SE, Washington, DC 20020",38.870353,-76.945283,TRUE,138.44364759673
"214","44th St & New Mexico Ave NW",38.9338659,-77.0860611,"0x89b7c9e23c59d15f:0x2e9b891561bc6b07","44th St NW & New Mexico Ave NW","Washington, DC 20016",38.933899,-77.086263,TRUE,17.847056340274
"215","47th & Elm St",38.9823984,-77.0921325,"0x89b7c97a8dc69d53:0x1adc4d4f742d0fd8","Elm St & 47th St","Chevy Chase, MD 20815",38.982456,-77.091991,TRUE,13.8062377620574
"216","48th Pl & MacArthur Blvd NW",38.917499,-77.0966149,"0x89b7b60c08667a41:0x4c1b7757dad82f2a","48th Pl NW & MacArthur Blvd NW","Washington, DC 20007",38.916561,-77.095513,TRUE,141.304060728529
"217","4th & C St SW",38.885906,-77.017448,"0x89b7b78232d6c541:0x7f168598ac5f0b9a","4TH ST & C ST SW nb","Washington, DC 20024",38.886372,-77.017701,TRUE,56.2539715533907
"218","4th & College St NW",38.9198247,-77.0177182,"0x89b7b7fc75d6bacf:0x28f591476d2fef80","College Hall","2205 4th St NW, Washington, DC 20059",38.921233,-77.018135,TRUE,160.693600346403
"219","4th & D St NW / Judiciary Square",38.8987163,-77.0163184,"0x89b7b78eee5edf37:0xb29493d968705212","Judiciary Square","Washington, DC 20314",38.895344,-77.016106,TRUE,375.432891135154
"220","4th & E St SW",38.883612,-77.0174796,"0x89b7b77897c7cbc9:0x61e10bd43a0fb1e2","4 St SW & E St SW","Washington, DC 20024",38.88412,-77.017445,TRUE,56.5663580419466
"221","4th & East Capitol St NE",38.889903,-76.942374,"0x89b7b8e9edfbd345:0x68ed1e1875bb34b2","E Capitol St NE & #4250","Washington, DC 20019",38.889955,-77.000349,TRUE,5017.67931865392
"222","4th & Florida Ave NE",38.907028,-77.000343,"0x89b7b8198cb037e3:0xb437431b7d686cfa","Florida Av NE & 4 St NE","Washington, DC 20002",38.907316,-77.000698,TRUE,44.3746038896177
"223","4th & G St SW",38.881501,-77.017665,"0x89b7b778e76aed93:0x910ed1f8ba211a11","4 St SW & G St SW","Washington, DC 20024",38.881117,-77.017699,TRUE,42.8001556640102
"224","4th & M St SE",38.876596,-77.000408,"0x89b7b9d1882e14e5:0xa2244cf81044e24c","M St SE & 4th St SE","Washington, DC 20003",38.876751,-77.000736,TRUE,33.2149856235924
"225","4th & M St SW",38.876603,-77.0181517,"0x89b7b77ba51de7d3:0x54815e5597f87226","M St SW & 4th St SW","Washington, DC 20024",38.876941,-77.017807,TRUE,47.9886601186031
"226","4th & O St SW",38.8727836,-77.0174449,"0x89b7b764b7b07a19:0xfd1a4cc10768c04a","4th St SW & O St SW","Washington, DC 20024",38.872964,-77.017585,TRUE,23.4410904207115
"227","4th & W St NE",38.919317,-77.000666,"0x89b7b8064400b0d7:0x6bde9b2ee9b15941","4 St NE & W St NE","Washington, DC 20002",38.919077,-77.000648,TRUE,26.7321781483031
"228","4th St & G St SW",38.8812978,-77.0175581,"0x89b7b778de25fb95:0x4189887bd5c8007b","4th St SW & G St SW","Washington, DC 20024",38.8812978,-77.0175581,FALSE,0
"229","4th St & K St NW",38.9025325,-77.0161839,"0x89b7b78c9e177e13:0xb96152a54104a0bb","4th St NW & K St NW","Washington, DC 20001",38.9025325,-77.0161839,FALSE,0
"230","4th St & Madison Dr NW",38.8905995,-77.0175703,"0x89b7b7843875bae7:0x2c7188172cc9175e","4th St NW & Madison Dr NW","Washington, DC 20004",38.890496,-77.017247,TRUE,30.2553789506394
"231","4th St & Mississippi Ave SE",38.8363027,-77.0007499,"0x89b7ba036517c64d:0x1f632065a0f07645","Mississippi Ave SE & 4th St SE","Washington, DC 20032",38.836,-77.0009,TRUE,36.0822660274143
"232","53rd & D St SE/C.W. Harris Elementary",38.8835962,-76.9262764,"0x89b7b8ce286369c3:0x60600a6d987e04bc","C.W. Harris Elementary School","301 53rd St SE, Washington, DC 20019",38.883318,-76.925315,TRUE,88.7795042437002
"233","55th & East Capitol St NE",38.8897048,-76.9228585,"0x89b7b8cbc1896d41:0xfb8d63d6bc9f90d","E Capitol St SE & 55th St SE","Washington, DC 20019",38.889926,-76.922783,TRUE,25.4495182161291
"234","5th & F St NW",38.902088,-77.0189405,"0x89b7b78cfe0b6259:0xb7a1aa24f3c90344","5th St NW & K St NW","Washington, DC 20001",38.897222,-77.019347,TRUE,542.216814192177
"235","5th & K St NW",38.902584,-77.019249,"0x89b7b78ce3992ea5:0x4a18b4fc4069e0fc","K St NW & 5 St NW","Washington, DC 20001",38.902734,-77.019181,TRUE,17.6867662517046
"236","5th & Kennedy St NW",38.9563507,-76.9990696,"0x89b7c7d1d67b2003:0xc973e400979f156a","Kennedy St NE & 5th St NE","Washington, DC 20011",38.956556,-77.019814,TRUE,1793.8688854645
"237","5th & Morse St NE",38.9072867,-76.9991666,"0x89b7b81a01e44217:0xee7bf96c16c13a6a","Capital Bikeshare: 5th & Morse St NE","Washington, DC 20002",38.907287,-76.999167,TRUE,0.048069927958018
"238","5th St & Massachusetts Ave NW",38.9011315,-77.0189213,"0x89b7b78dad5792b9:0xfa7487207b0ea549","Massachusetts Ave NW & 5th St NW","Washington, DC 20001",38.90093,-77.018677,TRUE,30.804936547055
"239","6035 Warehouse",39.0415307,-76.8994141,"0x89b7c3a8bd0120a9:0x6e71375d66a64ae0","OMX Warehouse","11460 Edmonston Rd A, Beltsville, MD 20705",39.0415307,-76.8994141,FALSE,0
"240","61st St & Banks Pl NE",38.8919766,-76.9136702,"0x89b7bf35f3ad5e4f:0xdcc9c869e526d711","61st St NE & Banks Pl NE","Washington, DC 20019",38.891805,-76.913563,TRUE,21.2170657710337
"241","6th & H St NE",38.9002261,-76.9984443,"0x89b7b83d319365e3:0x21e566a0005faf1","H St NE & 6th St NE","Washington, DC 20002",38.899972,-76.998347,TRUE,29.4825491209882
"242","6th & K St NE",38.9025233,-76.9984366,"0x89b7b817fbce9c87:0x1d930e72149b17d9","6th St NE & K St NE","Washington, DC 20002",38.902932,-76.998405,TRUE,45.5275584533063
"243","6th & S Ball St",38.896221,-77.019661,"0x89b7b78fba833f45:0x73df5df9fcd89e4a","E St NW & 6 St NW","Washington, DC 20001",38.896221,-77.019661,FALSE,0
"244","6th St & Indiana Ave NW",38.8944395,-77.0198993,"0x89b7b78f88e3db35:0x645180471086ce9","Indiana Ave NW & 6th St NW","Washington, DC 20001",38.894573,-77.01994,TRUE,15.2566891133008
"245","7th & E St SW",38.8832442,-77.0219764,"0x89b7b777f61d1ce5:0x65439fa9a90a54e9","E St SW & 7th St SW","Washington, DC 20410",38.88345,-77.021741,TRUE,30.6404169471515
